"Id","Category","Control","Impact","ServiceName","ResourceType","Key","Message","State","Version","Description","LongDescription","Benefits","Tip","LearnMoreLink"
"84978654-5304-4b2a-81f6-022d18a8b676","Performance",,"High","Open Source RDBMS (Orcas)","microsoft.dbforpostgresql/servers","OrcasPostgreSqlConnectionPooling","Improve PostgreSQL connection management","Disabled","2","Improve PostgreSQL connection management","Our internal telemetry indicates that your PostgreSQL server may not be managing connections efficiently. This may result in unnecessary resource consumption and overall higher application latency. To improve connection management, we recommend that you reduce the number of short-lived connections and eliminate unnecessary idle connections. This can be done by configuring a server side connection-pooler, such as PgBouncer.","Improve performance by reducing overhead associated with short-lived and idle database connections","You can manage your PostgreSQL database connections more efficiently by configuring a connection pooler, such as PgBouncer.","https://aka.ms/azure_postgresql_connection_pooling"
"38500a53-575d-44b7-8f29-6cd534137438","Performance",,"Medium","Open Source RDBMS (Orcas)","microsoft.dbforpostgresql/servers","OrcasPostgreSqlCpuOverload","Increase the PostgreSQL server vCores","Disabled","2","Increase the PostgreSQL server vCores","Our internal telemetry shows that the CPU has been running under high utilization for an extended period of time over the last 7 days. High CPU utilization may lead to slow query performance. To improve performance, we recommend moving to a larger compute size.","Improve query performance by reducing CPU pressure","You can improve the query performance of your PostgreSQL database by increasing the server vCores.","https://aka.ms/postgresqlpricing"
"993cf5a8-a5c6-4dd6-ac68-fd8c5681d93e","Performance",,"Medium","Open Source RDBMS (Orcas)","microsoft.dbforpostgresql/servers","OrcasPostgreSqlLogDuration","Set LogDuration to OFF","Disabled","2","Optimize logging settings by setting LogDuration to OFF","Optimize logging settings by setting LogDuration to OFF","Improve server performance I/O","You can improve your PostgreSQL performance by setting LogDuration to OFF","N/A"
"661dd0c2-5d39-4cfb-ba57-59808643e36d","Performance",,"High","Open Source RDBMS (Orcas)","microsoft.dbforpostgresql/servers","OrcasPostgreSqlLogErrorVerbosity","Adjust server parameter: log_error_verbosity","Disabled","2","Improve PostgreSQL log performance","Our internal telemetry indicates that your PostgreSQL server has been configured to output VERBOSE error logs. This can be useful for troubleshooting your database, but it can also result in reduced database performance. To improve performance, we recommend that you change the log_error_verbosity parameter to the DEFAULT setting.","Improve database performance by changing the log_error_verbosity parameter to the DEFAULT setting","You can improve your PostgreSQL database performance by changing your log_error_verbosity setting.","https://aka.ms/azure_postgresql_log_settings"
"624b0218-0a0e-4b48-a961-33dbafdebb47","Performance",,"Medium","Open Source RDBMS (Orcas)","microsoft.dbforpostgresql/servers","OrcasPostgreSqlLoggingCollector","Set LoggingCollector to OFF","Disabled","2","Optimize logging settings by setting LoggingCollector to OFF","Optimize logging settings by setting LoggingCollector to OFF","Improve server performance I/O","You can improve your PostgreSQL performance by setting LoggingCollector to OFF","N/A"
"6f33a917-418c-4608-b34f-4ff0e7be8637","High Availability","Other","High","Open Source RDBMS (Orcas)","microsoft.dbforpostgresql/servers","OrcasPostgreSqlLogicalReplicationSlots","Remove inactive logical replication slots","Active","9","Remove inactive logical replication slots","When an Orcas PostgreSQL flexible server has inactive logical replication slots, degraded server performance and unavailability due to write ahead log (WAL) file retention and buildup of snapshot files might occur. THIS NEEDS IMMEDIATE ATTENTION. Either delete the inactive replication slots, or start consuming the changes from these slots, so that the slots' Log Sequence Number (LSN) advances and is close to the current LSN of the server.","Improve PostgreSQL availability by removing inactive logical replication slots","You can improve your PostgreSQL availability by removing inactive logical replication slots.","https://aka.ms/azure_postgresql_logical_decoding"
"04e5099a-9064-4e52-8f3b-322c54dc4cf9","Performance",,"Medium","Open Source RDBMS (Orcas)","microsoft.dbforpostgresql/servers","OrcasPostgreSqlLogMinDuration","Set LoggingCollector to -1","Disabled","2","Optimize logging settings by setting LoggingCollector to -1","Optimize logging settings by setting LoggingCollector to -1","Improve server performance I/O","You can improve your PostgreSQL performance by setting LoggingCollector to -1","N/A"
"c1f5f212-7dda-4fb2-aa42-8178bfc8f189","Performance",,"Medium","Open Source RDBMS (Orcas)","microsoft.dbforpostgresql/servers","OrcasPostgreSqlLogStatement","Set LogStatement to NONE","Disabled","2","Optimize logging settings by setting LogStatement to NONE","Optimize logging settings by setting LogStatement to NONE","Improve server performance I/O","You can improve your PostgreSQL performance by setting LogStatement to NONE","N/A"
"47b11ec4-7950-43a1-b6b5-f051f812bd34","Performance",,"Medium","Open Source RDBMS (Orcas)","microsoft.dbforpostgresql/servers","OrcasPostgreSqlMemoryCache","Move your PostgreSQL server to Memory Optimized SKU","Disabled","2","Move your PostgreSQL server to Memory Optimized SKU","Our internal telemetry shows that there is high churn in the buffer pool for this server which can result in slower query performance and increased IOPS. To improve performance, please review your workload queries to identify opportunities to minimize memory consumed.  If no such opportunity found, then we recommend moving to higher SKU with more memory or increase storage size to get more IOPS.","Improve query performance by caching more data in memory","You can improve the query performance of your PostgreSQL database by moving your server to a Memory Optimized SKU.","https://aka.ms/postgresqlpricing"
"feba5625-68c8-4b53-90b4-8a9de4f71e9e","Performance",,"High","Open Source RDBMS (Orcas)","microsoft.dbforpostgresql/servers","OrcasPostgreSqlQueryCaptureMode","Set pg_qs.query_capture_mode to NONE when not troubleshooting","Disabled","3","Optimize query store on an Azure Database for PostgreSQL when not troubleshooting","Our internal telemetry indicates that your PostgreSQL database has been configured to track query performance using the pg_qs.query_capture_mode parameter. While troubleshooting, we suggest setting the pg_qs.query_capture_mode parameter to TOP or ALL. When not troubleshooting, we recommend that you set the pg_qs.query_capture_mode parameter to NONE.","Optimize PostgreSQL performance by changing the pg_qs.query_capture_mode parameter to NONE when not troubleshooting","You can optimize your PostgreSQL performance by changing your pg_qs.query_capture_mode setting to NONE when not troubleshooting.","https://aka.ms/azure_postgresql_query_store"
"8fd46c9b-5ba1-4133-8a5d-dfc61e1195b1","Performance",,"Medium","Open Source RDBMS (Orcas)","microsoft.dbforpostgresql/servers","OrcasPostgreSqlReadReplica","Add PostgreSQL Read Replica","Disabled","2","Add a PostgreSQL Read Replica server","Our internal telemetry shows that you may have a read intensive workload running, which results in resource contention for this server. This may lead to slow query performance for the server. To improve performance, we recommend you add a read replica, and offload some of your read workloads to the replica.","Improve query performance by scaling out reads","You can improve the query performance of your PostgreSQL database my adding a Read Replica server.","https://aka.ms/postgresqlreadreplica"
"a8604ddc-7087-4752-b0b3-8fed1a5a37a6","Performance",,"Medium","Open Source RDBMS (Orcas)","microsoft.dbforpostgresql/servers","OrcasPostgreSqlReplaceParameter","Set ReplaceParameter to OFF","Disabled","2","Optimize logging settings by setting ReplaceParameter to OFF","Optimize logging settings by setting ReplaceParameter to OFF","Improve server performance I/O","You can improve your PostgreSQL performance by setting ReplaceParameter to OFF","N/A"
